"id","age","net_income","highest_education","profession","hispanic","weekly_hours_worked","in_college","is_married","self_employed","sex","reason_unemployment","main_profession","psu","psu_popsize","total_food_percent","alcbev_percent","bakery_percent","beef_percent","cereal_percent","child_age","housing_type","census_division","lives_in_MSA","eggs_percent","fam_size","fresh_fruit_percent","fresh_veg_percent","non_alc_grocery_percent","milk_percent","number_earners","non_alc_bevs_percent","oils_percent","othdairy_percent","othmeat_percent","pet_food_percent","pork_percent","procfruit_percent","proc_veg_percent","seafood_percent","sweets_percent","smoking_percent","state","vehicle"
"372539","76","5936","Some college but no degree","","No","","Not at all","Married","No","Female","Retired","930","Dallas-Fort Worth-Arlington, TX","4 mil+","1.39651567048518","0.0154177897574124","0.143490566037736","0.0290835579514825","0.0373180592991914","0","House, apartment, flat","West South Central","Yes","0","2","0.0314487870619946","0.0186590296495957","0.438005390835579","0.00033440026954177903","0","0","0.0278571428571429","0.0478739892183288","0","0","0","0.0262365229110512","0","0","0.0193598382749326","0","Texas","1"
"372541","61","168314.2","Some college but no degree","Self-employed","No","28","Not at all","Married","Yes","Female","","203","Detroit-Warren-Dearborn, MI","1.20-4 mil","0.0718407597219961","0.00736063861516141","0.00223831382022432","0","0.0010148876327725198","0","House, apartment, flat","East North Central","Yes","0.0012033446970012","2","0.00488907055970322","0.00109366886454025","0.0262604105892432","0.000010337808693502999","2","0.00112301873519881","0.000815617458301201","0.00420166569427891","0.00038463777863067996","0","0","0.000638663998640638","0.00197501922000639","0.00185058658152432","0.00015447300346613701","0","","2"
"372542","34","107682.8","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","103","Rest of America","1.20-4 mil","0.110024807304416","0.005227390075295221","0","0","0.000552920243530072","0","House, apartment, flat","Mountain","Yes","0","2","0.0014100673459456802","0.00240001188676372","0.0627769708811435","0.0000162514347695268","2","0.00508976363913271","0.000767810643853986","0.0008450746080153929","0.000963385053137549","0","0","0","0.000791955632654426","0","0.0007364221584134139","0","Nevada","1"
"372543","67","65976","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Female","","101","Dallas-Fort Worth-Arlington, TX","4 mil+","0.0530001818843216","0","0","0","0","0","House, apartment, flat","West South Central","Yes","0","2","0","0.00566296835212805","0.0788165393476416","0","1","0","0.00296350187947132","0.00726688492785255","0","0","0","0","0.0007251121619983019","0","0.00334182126834","0.00494179701709713","Texas","2"
"372546","35","175199.6","Master’s or greater","A State government employee","No","40","Not at all","Married","No","Male","","103","Rest of America","0.33-1.19 mil","0.0361923200737901","0.0042769504039963605","0","0","0","0","House, apartment, flat","East South Central","Yes","0.00023150737787072597","2","0.00506644992340165","0.0022171283496081","0.0371005413254368","0.000015553688478740803","2","0","0.000621805072614321","0.0025361930050068603","0.0022008041114249103","0.00441348039607396","0.000476370950618609","0.0030496644969509102","0.00035468117507117595","0","0.00184760695800675","0","Tennessee","2"
"372547","43","260183.8","Bachelor’s degree","Paid employee of a PRIVATE company","No","36","Not at all","Married","No","Male","","101","Washington-ArlingtonAlexandria, DC-VA-MD-WV","4 mil+","0.136701717401314","0.0190471801088308","0.0005815888614125861","0.00433793341476295","0.00150993259380484","4","House, apartment, flat","South Atlantic","Yes","0","4","0.0057039677335791105","0.00343657060893107","0.0399717430524114","0.0000176798094270281","2","0.00220843880364573","0","0.00573694442159735","0.00420202948838475","0.000798501520847954","0.00127909577767717","0.000512637604647176","0","0","0.00030778242150356804","0","","3"
"372549","62","47460","High school graduate","","No","","Not at all","Married","No","Male","Retired","930","Anchorage, AK","125,000 - 330,000","0.167057943531395","0.0223459755583649","0.00261862621154657","0","0.0141723556679309","0","House, apartment, flat","Pacific","Yes","0","2","0.00613021491782554","0.0203354403708386","0.16434892541087198","0.000135693215339233","0","0","0.0051441213653603","0.0283282764433207","0","0.00766961651917404","0.00235018963337547","0.0018023598820059","0.0103211125158028","0.00546734091866835","0","0","Alaska","4"
"372551","42","27917.4","High school graduate","Paid employee of a PRIVATE company","Yes","40","Full time","Married","Yes","Male","","110","Rest of America","125,000 - 330,000","0.41916797409500894","0","0.0259092895470209","0.0680700924871227","0.0062491492760787205","5","Mobile home or trailer with NO permanent room added","South Atlantic","Yes","0.0029988465974625103","4","0.0463610508141876","0.0186450027581365","","0.000162801693567453","1","0.00298953340927164","0.0181886565367835","0.00378115440549621","0","0","0","0.00339931368967024","0","0","0.0152550022566571","0","North Carolina",""
"372561","67","92899.4","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","107","Phoenix-Mesa-Scottsdale, AZ","1.20-4 mil","0.0103496900948768","0","0.0011194905456870599","0","0.00120904978934202","7","House, apartment, flat","Mountain","Yes","0","2","0","0","0.0979554227476173","0.000025834397208162802","2","0","0","0","0","0","0","0","0","0","0","0","Arizona","4"
"372563","60","84110.8","Some college but no degree","Paid employee of a PRIVATE company","Yes","38.3333333333333","Not at all","Widowed","No","Female","","104","Riverside-San Bernardino-Ontario, CA","1.20-4 mil","0.10092330592504199","0","0.00662126623453825","0.00322717177817831","0.006519257931205029","7","House, apartment, flat","Pacific","Yes","0.000902618926463665","4","0.0105037640826148","0.0117618664903912","0.0710966962625489","0.0000927348212120203","3","0.00498913338120669","0","0.00244819927999734","0.00600921641453892","0.0223027245014909","0","0.00282841204696662","0","0","0.000651378657675352","0","California","1"
"372564","64","125001","Master’s or greater","A local government employee","No","50","Not at all","Married","No","Female","","102","Rest of America","1.20-4 mil","0.0836631706946344","0.0279632962936297","0.007502499980000159","0.00269773841809266","0.00483388132894937","0","House, apartment, flat","East North Central","Yes","0.000599035207718338","2","0.0021486228110175103","0.00195518435852513","0.0415996672026624","0.0000301997584019328","2","0.00996936024511804","0.00107743138054896","0.00608395132838937","0.00110031119751042","0","0","0","0.00122095023239814","0.00020799833601331202","0","0","Ohio","4"
"372566","62","43298","Bachelor’s degree","Paid employee of a PRIVATE company","No","20","Not at all","Separated","Yes","Male","","102","Rest of America","0.33-1.19 mil","0.0897491740958012","0.0205427502425054","0","0","0","0","House, apartment, flat","South Atlantic","Yes","0","1","0","0","0.0540440667005404","0","1","0.005776710240657771","0","0.00184075892650931","0.00234675550833757","0.00596286202595963","0","0","0","0","0","0","South Carolina","1"
"372567","75","4636.8","Some high school, no degree","","No","","","Never married","No","Male","Retired","930","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.184704968944099","0","0","0.0207470669427191","0","0","House, apartment, flat","Pacific","Yes","0.00723343685300207","1","0.0322420634920635","0","0.39251207729468607","0","0","0.005999827467218771","0","0.030728088336784","0","0","0","0","0","0","0.041213768115942004","0","California",""
"372569","41","233230.8","Master’s or greater","A Federal government employee","No","50","Not at all","Married","No","Male","","103","Rest of America","125,000 - 330,000","0.0711365352260508","0.00360693664816139","0.0025097823272055","0","0.00147373331481091","1","House, apartment, flat","South Atlantic","Yes","0.00208908943415707","4","0.00669531314046001","0.0053146580125781","0.0334432673557695","0.0000376665517590301","1","0.000737020496435291","0.000419155617525644","0.00442231472001125","0","0","0.00227414218019232","0.0059924359904438","0.00242304832809389","0","0.00144029004745514","0","North Carolina","1"
"372570","36","54000","High school graduate","Paid employee of a PRIVATE company","No","50","Not at all","Married","No","Male","","111","Rest of America","< 125,000","0.0791411111111111","0","0.0015262962962963","0","0.00463666666666667","2","House, apartment, flat","","Yes","0","4","0.00156","0.00547925925925926","0.0818518518518518","0.000028425925925925898","1","0","0.00208481481481481","0.00535888888888889","0","0","0.00243148148148148","0","0","0","0","0","","2"
"372573","57","384427.9","Master’s or greater","Self-employed","No","40","Not at all","Widowed","Yes","Male","","203","Philadelphia-CamdenWilmington, PA-NJ-DE-MD","4 mil+","0.0144968704404649","0.0021753332679548","0.000492368009710013","0.00230219513203906","0","0","House, apartment, flat","Middle Atlantic","Yes","0","1","0.0024206427785288197","0.000794687378309431","0.0216425498773632","0","1","0","0","0","0","0","0","0.00077507381748307","0.000541533119734546","0","0","0","Pennsylvania","1"
"372574","23","61895","Bachelor’s degree","Paid employee of a PRIVATE company","No","50","Not at all","Never married","No","Female","","104","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.120580014540754","0.0100815897891591","0","0","0.0006679053235317879","0","House, apartment, flat","Middle Atlantic","Yes","0","2","0.00162145569108975","0.00892220696340577","0.0504079489457953","0.0000402294207932789","2","0.00205412391954116","0","0","0","0","0","0","0.0005586881008158981","0.0037259875595767","0.00167606430244769","0","New York","1"
"372577","52","44651.4","Grade 8 or lower","","Yes","33.5","","Married","No","Female","Taking care of home/family","910","Rest of America","125,000 - 330,000","0.101824802805735","0","0.009252565429079491","0.005817062846853629","0","6","House, apartment, flat","Middle Atlantic","Yes","0.000751152259503621","4","0.0008210268882946559","0.00339474238209776","0.174686571977586","0.000114554078931456","2","0.00473400610059259","0.0023233314073019","0.00458261107154535","0","0","0.0037906986119136204","0","0.00140913834728586","0.00348790855381914","0.00116457714651724","0","Pennsylvania","2"
"372578","88","16008","Some high school, no degree","","No","","","Widowed","No","Female","Retired","930","Rest of America","0.33-1.19 mil","0.208367066466767","0","0.00566841579210395","0.0296901549225387","0.0017703648175912","0","House, apartment, flat","South Atlantic","Yes","0.0032158920539730102","1","0.0111388430784608","0.0209226261869065","0.12343828085957","0.000229885057471264","0","0.00937156421789105","0.0015917041479260401","0.0707171414292854","0","0","0","0.016907796101948997","0.0027448775612193897","0","0","0","South Carolina","1"
"372580","22","17820","High school graduate","","No","","Not at all","Never married","No","Female","Ill, disabled, unable to work","900","Rest of America","0.33-1.19 mil","0.222050505050505","0","0.0043771043771043796","0.10942760942760901","0","1","House, apartment, flat","New England","Yes","0","3","0","0","0.4668911335578","0","0","0.00465432098765432","0","0.0102132435465769","0","0","0","0","0","0","0","0.0155095398428732","",""
"372582","66","43544.8","High school graduate","","Yes","48","Not at all","Married","No","Male","Retired","930","Phoenix-Mesa-Scottsdale, AZ","1.20-4 mil","0.15157033675662804","0","0.008418915691425841","0.020408406973966998","0.00516479579651302","7","House, apartment, flat","Mountain","Yes","0","3","0","0.0048363983759254795","0.15524241700501598","0.000107475519465011","1","0.0143897778839264","0.0025794124671602602","0.00537377597325054","0","0.010329591593025999","0.00788153809410079","0.00794124671602579","0.0145091951277764","0.0155899211846191","0.00445426319560545","0","Arizona","3"
"372583","49","70310.6","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","110","Rest of America","1.20-4 mil","0","0","0","0","0","0","House, apartment, flat","South Atlantic","Yes","0","2","0","0","","0","2","0","0","0","0","0","0","0","0","0","0","0","Florida","2"
"372586","29","110221.4","Some college but no degree","Paid employee of a PRIVATE company","Yes","43.3333333333333","Part time","Married","No","Female","","103","Denver-Aurora-Lakewood, CO","1.20-4 mil","0.0503528352933278","0","0.00169604087772429","0.00417759164735705","0.00259241853215437","1","House, apartment, flat","Mountain","Yes","0","4","0.00467767602298646","0.000809098777551365","0.0471777712857939","0.0000131099768284562","3","0.0147831546324035","0","0.004710700462886521","0.00388273057682084","0.004479529383586129","0.000705307680722618","0","0.000797304334729916","0","0","0","Colorado","2"
"372588","47","82868.2","Grade 8 or lower","Paid employee of a PRIVATE company","Yes","32","","Separated","No","Male","","113","Rest of America","< 125,000","0.08716950531084301","0","0.00368030197349526","0","0","6","House, apartment, flat","","No","0.000279238598159487","4","0.0059455858821598605","0.00470967270919364","0.0878503454883779","0.0000220832599235895","2","0.00952862497315014","0.000875365942544909","0.007457866829495509","0","0.0062750246777412795","0","0.00102910404714957","0.000828303257461849","0","0.00101341648545522","0","","2"
